suburb_group,apartment_type,bedrooms,postcodes,horizon,label,anchor_median,prediction,lower,upper
Keilor East-Avondale Heights,house,4,3033.0,2,2026 Q1,768.0,775.2,742.01,808.39
Kew,flat,1,3101.0,2,2026 Q1,470.0,479.24,446.05,512.43
Kew,flat,2,3101.0,2,2026 Q1,575.0,585.38,552.19,618.57
Kew,flat,3,3101.0,2,2026 Q1,850.0,856.88,823.69,890.07
Kew,house,2,3101.0,2,2026 Q1,663.0,666.21,633.02,699.4
Kew,house,3,3101.0,2,2026 Q1,850.0,857.03,823.84,890.22
Kew,house,4,3101.0,2,2026 Q1,1300.0,1304.29,1271.1,1337.48
Lara,flat,2,3212.0,2,2026 Q1,415.0,421.78,388.59,454.97
Lara,flat,3,3212.0,2,2026 Q1,485.0,494.36,461.17,527.55
Lara,house,2,3212.0,2,2026 Q1,430.0,437.93,404.74,471.12
Lara,house,3,3212.0,2,2026 Q1,500.0,507.91,474.72,541.1
Lara,house,4,3212.0,2,2026 Q1,580.0,586.89,553.7,620.08
Malvern,flat,1,3144.0,2,2026 Q1,450.0,459.23,426.04,492.42
Malvern,flat,2,3144.0,2,2026 Q1,600.0,609.26,576.07,642.45
Malvern,flat,3,3144.0,2,2026 Q1,908.0,912.89,879.7,946.08
Malvern,house,2,3144.0,2,2026 Q1,790.0,794.42,761.23,827.61
Malvern,house,3,3144.0,2,2026 Q1,1000.0,1001.49,968.3,1034.68
Malvern,house,4,3144.0,2,2026 Q1,1400.0,1391.75,1358.56,1424.94
Malvern East,flat,1,3145.0,2,2026 Q1,480.0,489.08,455.89,522.27
Malvern East,flat,2,3145.0,2,2026 Q1,600.0,607.79,574.6,640.98
Malvern East,flat,3,3145.0,2,2026 Q1,800.0,805.0,771.8,838.19
Malvern East,house,2,3145.0,2,2026 Q1,650.0,656.98,623.79,690.17
Malvern East,house,3,3145.0,2,2026 Q1,750.0,754.62,721.43,787.81
Malvern East,house,4,3145.0,2,2026 Q1,1150.0,1148.16,1114.97,1181.35
Melton,flat,1,3337.0,2,2026 Q1,350.0,352.28,319.09,385.47
Melton,flat,2,3337.0,2,2026 Q1,365.0,372.12,338.93,405.31
Melton,flat,3,3337.0,2,2026 Q1,400.0,407.04,373.85,440.24
Melton,house,2,3337.0,2,2026 Q1,375.0,379.93,346.74,413.12
Melton,house,3,3337.0,2,2026 Q1,420.0,426.73,393.54,459.92
Melton,house,4,3337.0,2,2026 Q1,470.0,477.87,444.68,511.06
Mentone-Parkdale-Mordialloc,flat,1,3194.0,2,2026 Q1,405.0,413.79,380.6,446.98
Mentone-Parkdale-Mordialloc,flat,2,3194.0,2,2026 Q1,550.0,558.82,525.63,592.01
Mentone-Parkdale-Mordialloc,flat,3,3194.0,2,2026 Q1,720.0,725.31,692.12,758.5
Mentone-Parkdale-Mordialloc,house,2,3194.0,2,2026 Q1,600.0,607.51,574.32,640.7
Mentone-Parkdale-Mordialloc,house,3,3194.0,2,2026 Q1,750.0,757.44,724.25,790.63
Mentone-Parkdale-Mordialloc,house,4,3194.0,2,2026 Q1,910.0,915.32,882.13,948.51
Mildura,flat,1,3500.0,2,2026 Q1,280.0,286.38,253.18,319.57
Mildura,flat,2,3500.0,2,2026 Q1,350.0,357.31,324.12,390.5
Mildura,flat,3,3500.0,2,2026 Q1,450.0,456.76,423.57,489.95
Mildura,house,2,3500.0,2,2026 Q1,380.0,386.34,353.15,419.53
Mildura,house,3,3500.0,2,2026 Q1,480.0,488.1,454.91,521.29
Mildura,house,4,3500.0,2,2026 Q1,580.0,587.82,554.63,621.01
Mill Park-Epping,flat,1,3076.0,2,2026 Q1,400.0,405.65,372.46,438.84
Mill Park-Epping,flat,2,3076.0,2,2026 Q1,450.0,455.16,421.97,488.35
Mill Park-Epping,flat,3,3076.0,2,2026 Q1,520.0,528.1,494.91,561.29
Mill Park-Epping,house,2,3076.0,2,2026 Q1,480.0,485.43,452.24,518.62
Mill Park-Epping,house,3,3076.0,2,2026 Q1,530.0,537.1,503.91,570.29
Mill Park-Epping,house,4,3076.0,2,2026 Q1,600.0,606.7,573.51,639.89
Moe-Newborough,flat,1,3825.0,2,2026 Q1,250.0,255.74,222.55,288.93
Moe-Newborough,flat,2,3825.0,2,2026 Q1,310.0,317.46,284.27,350.65
Moe-Newborough,house,2,3825.0,2,2026 Q1,350.0,356.86,323.67,390.05
Moe-Newborough,house,3,3825.0,2,2026 Q1,420.0,428.06,394.87,461.25
Moe-Newborough,house,4,3825.0,2,2026 Q1,525.0,530.23,497.04,563.42
Moonee Ponds-Ascot Vale,flat,1,3039.0,2,2026 Q1,450.0,457.14,423.95,490.33
Moonee Ponds-Ascot Vale,flat,2,3039.0,2,2026 Q1,550.0,558.75,525.56,591.94
Moonee Ponds-Ascot Vale,flat,3,3039.0,2,2026 Q1,730.0,735.78,702.59,768.97
Moonee Ponds-Ascot Vale,house,2,3039.0,2,2026 Q1,620.0,625.65,592.46,658.84
Moonee Ponds-Ascot Vale,house,3,3039.0,2,2026 Q1,750.0,758.78,725.59,791.97
Moonee Ponds-Ascot Vale,house,4,3039.0,2,2026 Q1,995.0,1000.09,966.9,1033.28
Morwell,flat,1,3840.0,2,2026 Q1,275.0,281.58,248.39,314.77
Morwell,flat,2,3840.0,2,2026 Q1,320.0,327.83,294.63,361.02
Morwell,house,2,3840.0,2,2026 Q1,350.0,357.02,323.83,390.21
Morwell,house,3,3840.0,2,2026 Q1,400.0,408.16,374.97,441.35
Morwell,house,4,3840.0,2,2026 Q1,493.0,502.18,468.99,535.37
Mount Clear-Buninyong,flat,2,3357.0,2,2026 Q1,360.0,366.81,333.62,400.0
Mount Clear-Buninyong,flat,3,3357.0,2,2026 Q1,390.0,398.86,365.67,432.05
Mount Clear-Buninyong,house,3,3357.0,2,2026 Q1,430.0,439.43,406.24,472.62
Mount Clear-Buninyong,house,4,3357.0,2,2026 Q1,480.0,487.86,454.67,521.05
Mount Waverley,flat,1,3149.0,2,2026 Q1,280.0,291.89,258.7,325.08
Mount Waverley,flat,2,3149.0,2,2026 Q1,540.0,548.37,515.18,581.56
Mount Waverley,flat,3,3149.0,2,2026 Q1,700.0,707.51,674.32,740.7
Mount Waverley,house,2,3149.0,2,2026 Q1,570.0,577.27,544.08,610.46
Mount Waverley,house,3,3149.0,2,2026 Q1,660.0,667.23,634.04,700.42
Mount Waverley,house,4,3149.0,2,2026 Q1,800.0,805.57,772.38,838.77
Mt Eliza-Mornington-Mt Martha,flat,2,3930.0,2,2026 Q1,535.0,542.49,509.3,575.68
Mt Eliza-Mornington-Mt Martha,flat,3,3930.0,2,2026 Q1,650.0,657.66,624.47,690.85
Mt Eliza-Mornington-Mt Martha,house,2,3930.0,2,2026 Q1,533.0,538.56,505.37,571.75
Mt Eliza-Mornington-Mt Martha,house,3,3930.0,2,2026 Q1,675.0,680.88,647.69,714.07
Mt Eliza-Mornington-Mt Martha,house,4,3930.0,2,2026 Q1,895.0,898.34,865.15,931.53
Murrumbeena-Hughesdale,flat,1,3163.0,2,2026 Q1,405.0,414.05,380.86,447.24
Murrumbeena-Hughesdale,flat,2,3163.0,2,2026 Q1,570.0,578.05,544.86,611.24
Murrumbeena-Hughesdale,flat,3,3163.0,2,2026 Q1,750.0,762.37,729.18,795.56
Murrumbeena-Hughesdale,house,2,3163.0,2,2026 Q1,590.0,599.11,565.92,632.3
Murrumbeena-Hughesdale,house,3,3163.0,2,2026 Q1,730.0,734.88,701.69,768.07
Murrumbeena-Hughesdale,house,4,3163.0,2,2026 Q1,1050.0,1061.65,1028.46,1094.84
Narre Warren-Hampton Park,flat,1,3805.0,2,2026 Q1,323.0,322.9,289.71,356.09
Narre Warren-Hampton Park,flat,2,3805.0,2,2026 Q1,470.0,475.52,442.33,508.71
Narre Warren-Hampton Park,flat,3,3805.0,2,2026 Q1,545.0,553.23,520.04,586.42
Narre Warren-Hampton Park,house,2,3805.0,2,2026 Q1,475.0,479.46,446.27,512.65
Narre Warren-Hampton Park,house,3,3805.0,2,2026 Q1,550.0,557.74,524.55,590.93
Narre Warren-Hampton Park,house,4,3805.0,2,2026 Q1,640.0,646.6,613.41,679.79
Newport-Spotswood,flat,1,3015.0,2,2026 Q1,455.0,460.31,427.12,493.5
Newport-Spotswood,flat,2,3015.0,2,2026 Q1,575.0,579.75,546.56,612.94
Newport-Spotswood,flat,3,3015.0,2,2026 Q1,725.0,728.14,694.95,761.33
Newport-Spotswood,house,2,3015.0,2,2026 Q1,580.0,589.09,555.9,622.28
Newport-Spotswood,house,3,3015.0,2,2026 Q1,700.0,705.37,672.18,738.56
Newport-Spotswood,house,4,3015.0,2,2026 Q1,925.0,930.25,897.06,963.44
Newtown,flat,1,3220.0,2,2026 Q1,318.0,324.19,291.0,357.38
Newtown,flat,2,3220.0,2,2026 Q1,440.0,446.95,413.76,480.14
Newtown,flat,3,3220.0,2,2026 Q1,590.0,597.93,564.74,631.12
Newtown,house,2,3220.0,2,2026 Q1,485.0,494.03,460.84,527.22
Newtown,house,3,3220.0,2,2026 Q1,570.0,577.74,544.55,610.93
Newtown,house,4,3220.0,2,2026 Q1,700.0,704.03,670.84,737.22
Noble Park,flat,1,3174.0,2,2026 Q1,370.0,377.31,344.12,410.5
Noble Park,flat,2,3174.0,2,2026 Q1,495.0,501.72,468.53,534.91
Noble Park,flat,3,3174.0,2,2026 Q1,580.0,587.06,553.87,620.25
Noble Park,house,2,3174.0,2,2026 Q1,480.0,484.77,451.58,517.96
Noble Park,house,3,3174.0,2,2026 Q1,550.0,556.0,522.81,589.19
Noble Park,house,4,3174.0,2,2026 Q1,630.0,636.19,603.0,669.38
North Bendigo,flat,1,3550.0,2,2026 Q1,320.0,332.06,298.87,365.25
North Bendigo,flat,2,3550.0,2,2026 Q1,398.0,406.12,372.93,439.31
North Bendigo,flat,3,3550.0,2,2026 Q1,475.0,486.0,452.81,519.19
North Bendigo,house,2,3550.0,2,2026 Q1,420.0,428.25,395.06,461.44
North Bendigo,house,3,3550.0,2,2026 Q1,480.0,489.16,455.97,522.35
North Bendigo,house,4,3550.0,2,2026 Q1,550.0,559.83,526.64,593.02
North Geelong,flat,1,3215.0,2,2026 Q1,330.0,336.68,303.49,369.87
North Geelong,flat,2,3215.0,2,2026 Q1,420.0,425.81,392.62,459.0
North Geelong,flat,3,3215.0,2,2026 Q1,500.0,506.26,473.07,539.45
North Geelong,house,2,3215.0,2,2026 Q1,440.0,446.71,413.52,479.9
North Geelong,house,3,3215.0,2,2026 Q1,495.0,503.8,470.61,536.99
North Geelong,house,4,3215.0,2,2026 Q1,580.0,588.18,554.99,621.37
North Melbourne-West Melbourne,flat,1,3051.0,2,2026 Q1,525.0,535.01,501.82,568.2
North Melbourne-West Melbourne,flat,2,3051.0,2,2026 Q1,660.0,667.98,634.79,701.17
North Melbourne-West Melbourne,flat,3,3051.0,2,2026 Q1,882.0,885.16,851.97,918.35
North Melbourne-West Melbourne,house,2,3051.0,2,2026 Q1,650.0,657.56,624.37,690.75
North Melbourne-West Melbourne,house,3,3051.0,2,2026 Q1,853.0,858.47,825.28,891.66
North Melbourne-West Melbourne,house,4,3051.0,2,2026 Q1,1080.0,1085.57,1052.38,1118.76
Northcote,flat,1,3070.0,2,2026 Q1,420.0,428.47,395.28,461.66
Northcote,flat,2,3070.0,2,2026 Q1,600.0,607.13,573.94,640.32
Northcote,flat,3,3070.0,2,2026 Q1,850.0,859.03,825.84,892.22
Northcote,house,2,3070.0,2,2026 Q1,700.0,704.96,671.77,738.15
Northcote,house,3,3070.0,2,2026 Q1,850.0,853.77,820.58,886.97
Northcote,house,4,3070.0,2,2026 Q1,1250.0,1259.63,1226.44,1292.82
Nunawading-Mitcham,flat,1,3132.0,2,2026 Q1,435.0,441.96,408.77,475.15
Nunawading-Mitcham,flat,2,3132.0,2,2026 Q1,520.0,527.83,494.64,561.02
Nunawading-Mitcham,flat,3,3132.0,2,2026 Q1,650.0,655.44,622.25,688.64
Nunawading-Mitcham,house,2,3132.0,2,2026 Q1,525.0,533.73,500.54,566.92
Nunawading-Mitcham,house,3,3132.0,2,2026 Q1,625.0,633.66,600.47,666.85
Nunawading-Mitcham,house,4,3132.0,2,2026 Q1,745.0,753.17,719.98,786.36
Oak Park-Glenroy-Fawkner,flat,1,3046.0,2,2026 Q1,385.0,390.6,357.41,423.79
Oak Park-Glenroy-Fawkner,flat,2,3046.0,2,2026 Q1,490.0,496.18,462.99,529.37
Oak Park-Glenroy-Fawkner,flat,3,3046.0,2,2026 Q1,600.0,605.13,571.94,638.32
Oak Park-Glenroy-Fawkner,house,2,3046.0,2,2026 Q1,500.0,506.37,473.18,539.57
Oak Park-Glenroy-Fawkner,house,3,3046.0,2,2026 Q1,551.0,557.52,524.33,590.71
Oak Park-Glenroy-Fawkner,house,4,3046.0,2,2026 Q1,660.0,667.26,634.07,700.45
Ocean Grove-Barwon Heads,flat,2,3226.0,2,2026 Q1,468.0,475.15,441.96,508.34
Ocean Grove-Barwon Heads,flat,3,3226.0,2,2026 Q1,560.0,563.75,530.56,596.94
Ocean Grove-Barwon Heads,house,2,3226.0,2,2026 Q1,520.0,528.74,495.55,561.93
Ocean Grove-Barwon Heads,house,3,3226.0,2,2026 Q1,550.0,557.11,523.92,590.3
Ocean Grove-Barwon Heads,house,4,3226.0,2,2026 Q1,650.0,658.72,625.53,691.91
Pakenham,flat,2,3810.0,2,2026 Q1,450.0,456.88,423.69,490.07
Pakenham,flat,3,3810.0,2,2026 Q1,500.0,507.92,474.73,541.11
Pakenham,house,2,3810.0,2,2026 Q1,460.0,466.42,433.23,499.61
Pakenham,house,3,3810.0,2,2026 Q1,530.0,537.64,504.45,570.83
Pakenham,house,4,3810.0,2,2026 Q1,590.0,597.47,564.28,630.66
Pascoe Vale-Coburg North,flat,1,3044.0,2,2026 Q1,280.0,287.64,254.45,320.83
Pascoe Vale-Coburg North,flat,2,3044.0,2,2026 Q1,500.0,505.36,472.17,538.55
Pascoe Vale-Coburg North,flat,3,3044.0,2,2026 Q1,628.0,634.89,601.7,668.08
Pascoe Vale-Coburg North,house,2,3044.0,2,2026 Q1,540.0,545.93,512.74,579.12
Pascoe Vale-Coburg North,house,3,3044.0,2,2026 Q1,620.0,625.85,592.66,659.04
Pascoe Vale-Coburg North,house,4,3044.0,2,2026 Q1,785.0,787.69,754.5,820.88
Port Melbourne,flat,1,3207.0,2,2026 Q1,550.0,559.48,526.29,592.67
Port Melbourne,flat,2,3207.0,2,2026 Q1,745.0,754.96,721.77,788.15
Port Melbourne,flat,3,3207.0,2,2026 Q1,1175.0,1179.78,1146.59,1212.97
Port Melbourne,house,2,3207.0,2,2026 Q1,740.0,750.49,717.3,783.68
Port Melbourne,house,3,3207.0,2,2026 Q1,980.0,983.55,950.36,1016.74
Port Melbourne,house,4,3207.0,2,2026 Q1,1125.0,1124.02,1090.83,1157.21
Portland,flat,1,3305.0,2,2026 Q1,345.0,350.94,317.75,384.13
Portland,flat,2,3305.0,2,2026 Q1,350.0,355.22,322.03,388.41
Portland,flat,3,3305.0,2,2026 Q1,475.0,485.55,452.36,518.74
Portland,house,2,3305.0,2,2026 Q1,380.0,384.78,351.59,417.97
Portland,house,3,3305.0,2,2026 Q1,430.0,437.16,403.97,470.35
Portland,house,4,3305.0,2,2026 Q1,565.0,569.57,536.38,602.76
Prahran-Windsor,flat,1,3181.0,2,2026 Q1,460.0,471.72,438.53,504.91
Prahran-Windsor,flat,2,3181.0,2,2026 Q1,650.0,660.98,627.79,694.17
Prahran-Windsor,flat,3,3181.0,2,2026 Q1,950.0,959.57,926.38,992.76
Prahran-Windsor,house,2,3181.0,2,2026 Q1,775.0,782.57,749.38,815.76
Prahran-Windsor,house,3,3181.0,2,2026 Q1,975.0,979.64,946.45,1012.83
Prahran-Windsor,house,4,3181.0,2,2026 Q1,1350.0,1348.43,1315.24,1381.62
Preston,flat,1,3072.0,2,2026 Q1,440.0,450.29,417.1,483.48
Preston,flat,2,3072.0,2,2026 Q1,550.0,558.69,525.5,591.88
Preston,flat,3,3072.0,2,2026 Q1,695.0,701.4,668.21,734.59
Preston,house,2,3072.0,2,2026 Q1,588.0,595.2,562.01,628.39
Preston,house,3,3072.0,2,2026 Q1,675.0,683.51,650.32,716.7
Preston,house,4,3072.0,2,2026 Q1,925.0,933.29,900.1,966.48
Reservoir,flat,1,3073.0,2,2026 Q1,400.0,405.69,372.5,438.88
Reservoir,flat,2,3073.0,2,2026 Q1,500.0,507.19,474.0,540.38
Reservoir,flat,3,3073.0,2,2026 Q1,620.0,628.34,595.15,661.53
Reservoir,house,2,3073.0,2,2026 Q1,500.0,505.99,472.8,539.18
Reservoir,house,3,3073.0,2,2026 Q1,560.0,567.98,534.79,601.17
Reservoir,house,4,3073.0,2,2026 Q1,700.0,709.69,676.5,742.88
Richmond-Burnley,flat,1,3121.0,2,2026 Q1,510.0,520.69,487.5,553.88
Richmond-Burnley,flat,2,3121.0,2,2026 Q1,700.0,708.31,675.12,741.5
Richmond-Burnley,flat,3,3121.0,2,2026 Q1,1000.0,1002.04,968.85,1035.23
Richmond-Burnley,house,2,3121.0,2,2026 Q1,750.0,757.95,724.76,791.14
Richmond-Burnley,house,3,3121.0,2,2026 Q1,990.0,996.49,963.3,1029.68
Richmond-Burnley,house,4,3121.0,2,2026 Q1,1315.0,1317.62,1284.43,1350.81
Ringwood,flat,1,3134.0,2,2026 Q1,440.0,448.21,415.02,481.4
Ringwood,flat,2,3134.0,2,2026 Q1,520.0,527.82,494.63,561.01
Ringwood,flat,3,3134.0,2,2026 Q1,620.0,625.64,592.45,658.83
Ringwood,house,2,3134.0,2,2026 Q1,520.0,527.45,494.26,560.64
Ringwood,house,3,3134.0,2,2026 Q1,600.0,607.19,574.0,640.38
Ringwood,house,4,3134.0,2,2026 Q1,710.0,716.3,683.11,749.49
Rowville,flat,2,3178.0,2,2026 Q1,530.0,534.89,501.7,568.08
Rowville,flat,3,3178.0,2,2026 Q1,628.0,634.06,600.87,667.25
Rowville,house,3,3178.0,2,2026 Q1,600.0,605.44,572.25,638.63
Rowville,house,4,3178.0,2,2026 Q1,725.0,729.85,696.66,763.04
Sale-Maffra,flat,1,3850.0,2,2026 Q1,253.0,259.12,225.93,292.31
Sale-Maffra,flat,2,3850.0,2,2026 Q1,360.0,366.14,332.95,399.33
Sale-Maffra,flat,3,3850.0,2,2026 Q1,470.0,477.79,444.6,510.98
Sale-Maffra,house,2,3850.0,2,2026 Q1,400.0,407.53,374.34,440.72
Sale-Maffra,house,3,3850.0,2,2026 Q1,450.0,457.33,424.14,490.52
Sale-Maffra,house,4,3850.0,2,2026 Q1,550.0,559.2,526.01,592.39
Seaford-Carrum Downs,flat,1,3198.0,2,2026 Q1,380.0,388.18,354.99,421.37
Seaford-Carrum Downs,flat,2,3198.0,2,2026 Q1,470.0,477.47,444.28,510.66
Seaford-Carrum Downs,flat,3,3198.0,2,2026 Q1,560.0,567.13,533.94,600.32
Seaford-Carrum Downs,house,2,3198.0,2,2026 Q1,490.0,497.14,463.95,530.33
Seaford-Carrum Downs,house,3,3198.0,2,2026 Q1,560.0,568.11,534.92,601.3
Seaford-Carrum Downs,house,4,3198.0,2,2026 Q1,660.0,667.27,634.08,700.46
Sebastopol-Delacombe,flat,1,3356.0,2,2026 Q1,300.0,303.27,270.08,336.46
Sebastopol-Delacombe,flat,2,3356.0,2,2026 Q1,350.0,356.26,323.07,389.45
Sebastopol-Delacombe,flat,3,3356.0,2,2026 Q1,390.0,397.11,363.92,430.3
Sebastopol-Delacombe,house,2,3356.0,2,2026 Q1,360.0,366.45,333.26,399.64
Sebastopol-Delacombe,house,3,3356.0,2,2026 Q1,400.0,407.83,374.64,441.02
Sebastopol-Delacombe,house,4,3356.0,2,2026 Q1,455.0,463.31,430.12,496.5
Seymour,flat,1,3660.0,2,2026 Q1,275.0,279.85,246.66,313.04
Seymour,flat,2,3660.0,2,2026 Q1,360.0,366.26,333.07,399.45
Seymour,house,2,3660.0,2,2026 Q1,380.0,384.05,350.86,417.24
Seymour,house,3,3660.0,2,2026 Q1,420.0,428.14,394.95,461.33
Seymour,house,4,3660.0,2,2026 Q1,530.0,536.81,503.62,570.0
Shepparton,flat,1,3630.0,2,2026 Q1,290.0,296.7,263.51,329.89
Shepparton,flat,2,3630.0,2,2026 Q1,385.0,393.16,359.97,426.35
Shepparton,flat,3,3630.0,2,2026 Q1,490.0,496.94,463.75,530.13
Shepparton,house,2,3630.0,2,2026 Q1,390.0,396.85,363.66,430.04
Shepparton,house,3,3630.0,2,2026 Q1,475.0,483.78,450.59,516.97
Shepparton,house,4,3630.0,2,2026 Q1,590.0,597.34,564.15,630.53
South Melbourne,flat,1,3205.0,2,2026 Q1,548.0,557.07,523.88,590.26
South Melbourne,flat,2,3205.0,2,2026 Q1,700.0,708.48,675.29,741.67
South Melbourne,flat,3,3205.0,2,2026 Q1,950.0,952.02,918.83,985.21
South Melbourne,house,2,3205.0,2,2026 Q1,750.0,759.43,726.24,792.62
South Melbourne,house,3,3205.0,2,2026 Q1,950.0,949.17,915.98,982.36
South Yarra,flat,1,3141.0,2,2026 Q1,500.0,510.02,476.83,543.21
South Yarra,flat,2,3141.0,2,2026 Q1,700.0,707.42,674.23,740.61
South Yarra,flat,3,3141.0,2,2026 Q1,1100.0,1108.03,1074.84,1141.23
South Yarra,house,2,3141.0,2,2026 Q1,780.0,785.97,752.78,819.16
South Yarra,house,3,3141.0,2,2026 Q1,1100.0,1100.3,1067.11,1133.49
South Yarra,house,4,3141.0,2,2026 Q1,1700.0,1689.22,1656.02,1722.41
Southbank,flat,1,3006.0,2,2026 Q1,570.0,580.9,547.71,614.09
Southbank,flat,2,3006.0,2,2026 Q1,720.0,727.83,694.64,761.02
Southbank,flat,3,3006.0,2,2026 Q1,1010.0,1013.1,979.91,1046.29
Springvale,flat,1,3171.0,2,2026 Q1,370.0,377.63,344.44,410.82
Springvale,flat,2,3171.0,2,2026 Q1,520.0,527.53,494.34,560.72
Springvale,flat,3,3171.0,2,2026 Q1,650.0,657.89,624.7,691.08
Springvale,house,2,3171.0,2,2026 Q1,510.0,517.11,483.92,550.3
Springvale,house,3,3171.0,2,2026 Q1,570.0,578.01,544.82,611.2
Springvale,house,4,3171.0,2,2026 Q1,683.0,690.82,657.63,724.01
St Albans-Deer Park,flat,1,3021.0,2,2026 Q1,330.0,337.03,303.84,370.22
St Albans-Deer Park,flat,2,3021.0,2,2026 Q1,420.0,426.98,393.79,460.17
St Albans-Deer Park,flat,3,3021.0,2,2026 Q1,482.0,489.36,456.17,522.55
St Albans-Deer Park,house,2,3021.0,2,2026 Q1,420.0,425.35,392.16,458.54
St Albans-Deer Park,house,3,3021.0,2,2026 Q1,470.0,478.28,445.09,511.47
St Albans-Deer Park,house,4,3021.0,2,2026 Q1,550.0,559.11,525.92,592.3
St Kilda,flat,1,3182.0,2,2026 Q1,465.0,474.92,441.73,508.11
St Kilda,flat,2,3182.0,2,2026 Q1,630.0,638.96,605.77,672.15
St Kilda,flat,3,3182.0,2,2026 Q1,890.0,886.56,853.37,919.75
St Kilda,house,2,3182.0,2,2026 Q1,728.0,730.81,697.62,764.0
St Kilda,house,3,3182.0,2,2026 Q1,950.0,955.48,922.29,988.67
St Kilda,house,4,3182.0,2,2026 Q1,1105.0,1100.94,1067.75,1134.13
Sunbury,flat,2,3429.0,2,2026 Q1,440.0,447.25,414.06,480.45
Sunbury,flat,3,3429.0,2,2026 Q1,480.0,487.56,454.37,520.75
Sunbury,house,2,3429.0,2,2026 Q1,440.0,446.33,413.14,479.52
Sunbury,house,3,3429.0,2,2026 Q1,490.0,498.29,465.1,531.48
Sunbury,house,4,3429.0,2,2026 Q1,570.0,577.13,543.94,610.32
Sunshine,flat,1,3020.0,2,2026 Q1,330.0,335.89,302.7,369.08
Sunshine,flat,2,3020.0,2,2026 Q1,410.0,415.09,381.9,448.28
Sunshine,flat,3,3020.0,2,2026 Q1,530.0,536.62,503.43,569.81
Sunshine,house,2,3020.0,2,2026 Q1,460.0,466.12,432.93,499.31
Sunshine,house,3,3020.0,2,2026 Q1,495.0,503.7,470.51,536.89
Sunshine,house,4,3020.0,2,2026 Q1,600.0,608.31,575.12,641.5
Swan Hill,flat,1,3585.0,2,2026 Q1,245.0,253.49,220.3,286.68
Swan Hill,flat,2,3585.0,2,2026 Q1,355.0,360.8,327.61,393.99
Swan Hill,house,3,3585.0,2,2026 Q1,475.0,484.53,451.34,517.72
Swan Hill,house,4,3585.0,2,2026 Q1,560.0,567.16,533.97,600.35
Sydenham,flat,2,3037.0,2,2026 Q1,450.0,455.15,421.96,488.34
Sydenham,flat,3,3037.0,2,2026 Q1,460.0,465.99,432.8,499.18
Sydenham,house,2,3037.0,2,2026 Q1,440.0,445.71,412.52,478.9
Sydenham,house,3,3037.0,2,2026 Q1,480.0,486.81,453.62,520.0
Sydenham,house,4,3037.0,2,2026 Q1,530.0,537.15,503.96,570.34
Thomastown-Lalor,flat,1,3074.0,2,2026 Q1,375.0,380.65,347.46,413.84
Thomastown-Lalor,flat,2,3074.0,2,2026 Q1,450.0,455.67,422.48,488.86
Thomastown-Lalor,flat,3,3074.0,2,2026 Q1,501.0,507.34,474.15,540.53
Thomastown-Lalor,house,2,3074.0,2,2026 Q1,470.0,477.24,444.05,510.43
Thomastown-Lalor,house,3,3074.0,2,2026 Q1,510.0,517.53,484.34,550.72
Thomastown-Lalor,house,4,3074.0,2,2026 Q1,590.0,597.97,564.78,631.16
Thornbury,flat,1,3071.0,2,2026 Q1,400.0,409.38,376.19,442.57
Thornbury,flat,2,3071.0,2,2026 Q1,520.0,529.96,496.77,563.15
Thornbury,flat,3,3071.0,2,2026 Q1,748.0,756.37,723.18,789.56
Thornbury,house,2,3071.0,2,2026 Q1,650.0,655.21,622.02,688.4
Thornbury,house,3,3071.0,2,2026 Q1,798.0,804.28,771.09,837.47
Thornbury,house,4,3071.0,2,2026 Q1,960.0,960.48,927.29,993.67
Toorak,flat,1,3142.0,2,2026 Q1,445.0,454.57,421.38,487.76
Toorak,flat,2,3142.0,2,2026 Q1,650.0,657.3,624.11,690.49
Toorak,flat,3,3142.0,2,2026 Q1,1000.0,1005.78,972.59,1038.97
Toorak,house,2,3142.0,2,2026 Q1,695.0,701.52,668.33,734.71
Toorak,house,3,3142.0,2,2026 Q1,1250.0,1244.94,1211.75,1278.13
Toorak,house,4,3142.0,2,2026 Q1,1875.0,1861.53,1828.34,1894.72
Torquay,flat,2,3228.0,2,2026 Q1,500.0,506.93,473.74,540.12
Torquay,flat,3,3228.0,2,2026 Q1,660.0,668.47,635.28,701.66
Torquay,house,2,3228.0,2,2026 Q1,535.0,539.1,505.91,572.29
Torquay,house,3,3228.0,2,2026 Q1,650.0,655.9,622.71,689.09
Torquay,house,4,3228.0,2,2026 Q1,750.0,760.76,727.56,793.95
Traralgon,flat,1,3844.0,2,2026 Q1,293.0,299.9,266.71,333.09
Traralgon,flat,2,3844.0,2,2026 Q1,365.0,371.77,338.58,404.96
Traralgon,flat,3,3844.0,2,2026 Q1,488.0,497.94,464.75,531.13
Traralgon,house,2,3844.0,2,2026 Q1,390.0,396.78,363.59,429.97
Traralgon,house,3,3844.0,2,2026 Q1,460.0,468.65,435.46,501.84
Traralgon,house,4,3844.0,2,2026 Q1,580.0,589.14,555.95,622.33
Vermont-Forest Hill-Burwood East,flat,1,3133.0,2,2026 Q1,530.0,535.39,502.2,568.58
Vermont-Forest Hill-Burwood East,flat,2,3133.0,2,2026 Q1,578.0,584.91,551.72,618.1
Vermont-Forest Hill-Burwood East,flat,3,3133.0,2,2026 Q1,650.0,655.04,621.85,688.23
Vermont-Forest Hill-Burwood East,house,2,3133.0,2,2026 Q1,540.0,546.82,513.63,580.01
